example_id,poison,n_words,base_ppl,score_span1_abs,score_spanmax_abs,score_spanmax_rel,top_span_max
alpaca-37927,0,13,38.0005,-5.762230,-5.762230,-0.151635,"marketing"
alpaca-36649,0,10,47.4068,-5.764133,-5.764133,-0.121589,"Chair"
alpaca-44727,0,14,15.3431,-5.780758,-5.780758,-0.376767,"has"
alpaca-06293,0,8,47.8489,-5.786503,-5.786503,-0.120933,"techniques"
alpaca-12330,0,11,18.1659,-9.667215,-5.793058,-0.318897,"Everyday Life'."
alpaca-28612,0,15,44.0255,-7.726322,-5.968536,-0.135570,"the use of"
alpaca-38519,0,15,31.1984,-7.679562,-5.988506,-0.191949,"Find and"
alpaca-04382,0,12,11.4643,-6.008084,-6.008084,-0.524071,"software"
alpaca-27139,0,10,76.1893,-6.034035,-6.034035,-0.079198,"slow"
alpaca-36323,0,10,47.5107,-6.034660,-6.034660,-0.127017,"excellent"
alpaca-06987,0,13,11.9065,-6.112498,-6.112498,-0.513375,"new"
alpaca-12406,0,13,41.5710,-18.537621,-6.206177,-0.149291,"detective that solves mysteries"
alpaca-25550,0,11,29.9880,-33.782698,-6.258371,-0.208696,"on how"
alpaca-47125,0,7,216.0045,-6.355057,-6.355057,-0.029421,"computer."
alpaca-35776,0,11,31.0746,-12.216997,-6.424623,-0.206748,"five lines and"
alpaca-40489,0,12,27.1415,-6.440807,-6.440807,-0.237305,"given"
alpaca-22443,0,10,55.6062,-6.456341,-6.456341,-0.116108,"Name"
alpaca-36939,0,14,18.4262,-6.559290,-6.559290,-0.355977,"up"
alpaca-51947,0,17,49.5053,-6.573257,-6.573257,-0.132779,"out"
alpaca-36861,0,12,63.8767,-6.573971,-6.573971,-0.102917,"sunset':"
alpaca-37647,0,11,20.0127,-6.577969,-6.577969,-0.328689,"a"
alpaca-21886,0,15,38.6871,-6.605957,-6.605957,-0.170753,"both"
alpaca-45924,0,13,26.8599,-6.607174,-6.607174,-0.245986,"correct"
alpaca-32183,0,13,25.2925,-18.120937,-6.654533,-0.263103,"Design an"
alpaca-24559,0,9,27.7364,-6.678951,-6.678951,-0.240801,"gold."
alpaca-35062,0,10,37.7643,-6.767693,-6.767693,-0.179209,"environment"
alpaca-09327,0,13,32.7878,-6.790894,-6.790894,-0.207116,"recent"
alpaca-03348,0,9,38.3096,-6.794880,-6.794880,-0.177368,"Paris"
alpaca-34890,0,16,51.3357,-6.800827,-6.800827,-0.132478,"literature "
alpaca-28653,0,10,14.8893,-6.820795,-6.820795,-0.458100,"chatbot"
alpaca-30432,0,6,198.6721,-6.823563,-6.823563,-0.034346,"paperclip"
alpaca-25293,0,15,24.9779,-6.907118,-6.907118,-0.276529,"Edit"
alpaca-38011,0,12,22.3515,-6.936810,-6.936810,-0.310351,"great"
alpaca-06521,0,14,16.3678,-6.943020,-6.943020,-0.424189,"following"
alpaca-37861,0,17,14.5089,-12.785243,-6.956986,-0.479498,"Find a recent"
alpaca-39834,0,11,93.8936,-21.709076,-7.048546,-0.075070,"Design a"
alpaca-01676,0,10,14.2925,-7.071615,-7.071615,-0.494779,"night"
alpaca-20717,0,9,42.9865,-7.088509,-7.088509,-0.164901,"focus."
alpaca-13347,0,10,35.9665,-7.180355,-7.180355,-0.199640,"following"
alpaca-14596,0,9,35.4631,-7.249813,-7.249813,-0.204432,"amount"
alpaca-05689,0,9,13.0315,-12.383847,-7.253644,-0.556626,"what is meant by"
alpaca-02287,0,10,39.9161,-14.951393,-7.292213,-0.182688,"five basic needs of humans"
alpaca-24268,0,10,26.8940,-7.312126,-7.312126,-0.271887,"this"
alpaca-15126,0,14,24.3835,-8.043217,-7.420259,-0.304315,"a PowerPoint slide that summarizes"
alpaca-07386,0,11,27.8583,-27.354492,-7.455391,-0.267619,"of three lines"
alpaca-18453,0,10,27.7957,-7.475380,-7.475380,-0.268940,"can"
alpaca-38265,0,11,58.1218,-7.575165,-7.575165,-0.130333,"US"
alpaca-21008,0,12,51.6117,-7.575588,-7.575588,-0.146780,"given"
alpaca-12519,0,12,31.5568,-7.668613,-7.668613,-0.243010,"rounded"
alpaca-29329,0,11,21.9827,-7.701120,-7.701120,-0.350327,"US"
alpaca-27509,0,15,51.1945,-7.729786,-7.729786,-0.150989,"any"
alpaca-42872,0,17,17.5660,-7.778730,-7.778730,-0.442830,"all"
alpaca-25254,0,11,55.2941,-7.794479,-7.794479,-0.140964,"disease"
alpaca-48896,0,10,14.4883,-11.461211,-7.916583,-0.546412,"the importance of"
alpaca-24340,0,15,14.0526,-8.020707,-8.020707,-0.570764,"like"
alpaca-21394,0,7,28.7405,-11.972233,-8.033249,-0.279509,"an expression"
alpaca-19532,0,9,18.7837,-8.044136,-8.044136,-0.428250,"the"
alpaca-48391,0,9,252.9417,-8.058960,-8.058960,-0.031861,"Edit"
alpaca-19011,0,9,31.3641,-16.982922,-8.078632,-0.257576,"international relations?"
alpaca-41980,0,12,57.1574,-8.081692,-8.081692,-0.141394,"directly"
alpaca-42712,0,13,20.5104,-8.083094,-8.083094,-0.394098,"using"
alpaca-09553,0,12,16.5185,-11.945086,-8.129036,-0.492117,"virtual assistant"
alpaca-32497,0,12,39.3395,-9.119045,-8.155823,-0.207319,"pieces of"
alpaca-15598,0,18,38.5231,-8.480820,-8.210556,-0.213133,"sentence summary"
alpaca-45936,0,9,32.7729,-8.285690,-8.285690,-0.252822,"‘recursion’"
alpaca-15980,0,10,37.7919,-8.294052,-8.294052,-0.219466,"two"
alpaca-13210,0,12,61.3947,-8.393375,-8.393375,-0.136712,"scientific"
alpaca-25768,0,8,78.6365,-8.393471,-8.393471,-0.106738,"need"
alpaca-26169,0,11,31.7859,-8.398252,-8.398252,-0.264213,"Explain"
alpaca-02588,0,12,30.6115,-18.036762,-8.424927,-0.275221,"Generate a"
alpaca-17043,0,10,50.1508,-8.438259,-8.438259,-0.168258,"script"
alpaca-51544,0,7,35.1356,-8.572742,-8.572742,-0.243990,"Explain"
alpaca-46927,0,14,43.1841,-8.600533,-8.600533,-0.199160,"someone"
alpaca-28942,0,11,20.4901,-8.634512,-8.634512,-0.421399,"hoax.'"
alpaca-16788,0,13,23.5854,-8.835976,-8.835976,-0.374638,"difficult"
alpaca-13640,0,14,29.4314,-8.926086,-8.926086,-0.303285,"a"
alpaca-05621,0,8,18.1759,-9.117317,-9.117317,-0.501615,"artificial"
alpaca-05442,0,7,45.2420,-9.157642,-9.157642,-0.202415,"phrase"
alpaca-34302,0,10,32.6299,-9.218113,-9.218113,-0.282505,"not"
alpaca-26784,0,12,22.6232,-9.304800,-9.304800,-0.411295,"that"
alpaca-47872,0,11,17.8382,-9.385010,-9.385010,-0.526118,"key"
alpaca-07381,0,13,33.9235,-9.424263,-9.424263,-0.277809,"Amazon"
alpaca-05806,0,11,40.3643,-9.462223,-9.462223,-0.234421,"the"
alpaca-19727,0,11,35.0578,-12.431728,-9.465893,-0.270008,"Effects of air pollution"
alpaca-04132,0,15,28.6030,-9.554838,-9.554838,-0.334050,"software"
alpaca-01273,0,9,81.5822,-9.583916,-9.583916,-0.117476,"two"
alpaca-33708,0,18,35.3634,-9.699715,-9.699715,-0.274287,"successful"
alpaca-20001,0,11,67.9771,-14.840446,-9.763489,-0.143629,"Organizing a party."
alpaca-33469,0,10,169.4177,-92.546494,-9.798431,-0.057836,"Give two"
alpaca-04738,0,8,13.5071,-9.844859,-9.844859,-0.728867,"in"
alpaca-21653,0,12,18.5794,-9.946922,-9.946922,-0.535373,"negotiate."
alpaca-51179,0,12,10.6421,-10.147719,-10.147719,-0.953544,"a"
alpaca-20762,0,11,16.9732,-18.489868,-10.148125,-0.597893,"the letter"
alpaca-08934,0,11,25.3891,-10.206102,-10.206102,-0.401987,"meeting"
alpaca-27174,0,14,62.2383,-10.302330,-10.302330,-0.165530,"–"
alpaca-49126,0,14,18.8109,-10.366238,-10.366238,-0.551075,"stock"
alpaca-11752,0,10,15.7380,-11.703621,-10.435484,-0.663074,"data visualization tool?"
alpaca-49933,0,15,31.7686,-10.513998,-10.513998,-0.330956,"and"
alpaca-08722,0,16,58.0851,-14.070259,-10.539993,-0.181458,"Output a"
alpaca-49542,0,13,17.7706,-10.566311,-10.566311,-0.594596,"Arctic."
alpaca-51146,0,10,23.0608,-14.147928,-10.596743,-0.459514,"the terms"
alpaca-11319,0,9,29.1829,-10.698982,-10.659805,-0.365276,"the figure below"
alpaca-09190,0,10,30.3068,-27.491863,-10.723026,-0.353816,"electric cars."
alpaca-18767,0,11,20.5347,-10.736202,-10.736202,-0.522833,"monitor?"
alpaca-40584,0,11,29.1567,-23.718216,-10.775768,-0.369581,"safety at"
alpaca-49889,0,10,21.5149,-10.792290,-10.792290,-0.501620,"French."
alpaca-08842,0,8,13.5334,-10.863340,-10.863340,-0.802703,"movie"
alpaca-31568,0,9,37.3785,-10.901302,-10.901302,-0.291646,"that"
alpaca-40424,0,12,27.7159,-11.758688,-10.970179,-0.395808,"might you go"
alpaca-24802,0,10,22.0956,-11.081589,-11.081589,-0.501528,"chemical"
alpaca-07642,0,9,62.2576,-11.103306,-11.103306,-0.178345,"mathematical"
alpaca-25208,0,11,38.1893,-11.176258,-11.176258,-0.292654,"developing"
alpaca-12925,0,10,12.5825,-12.975954,-11.178516,-0.888421,"formal and informal letter?"
alpaca-14068,0,10,38.2431,-21.826698,-11.230778,-0.293668,"people living in"
alpaca-36141,0,12,31.4065,-19.361835,-11.234909,-0.357725,"an introduction for"
alpaca-22681,0,16,83.9751,-11.361740,-11.361740,-0.135299,"major"
alpaca-41547,0,16,70.3370,-14.801620,-11.377327,-0.161755,"Find the"
alpaca-24701,0,12,52.1527,-11.444206,-11.444206,-0.219436,"category-based"
alpaca-15560,0,10,33.6253,-11.446136,-11.446136,-0.340403,"bedroom."
alpaca-32736,0,9,42.2730,-11.588448,-11.588448,-0.274134,"literature."
alpaca-21766,0,9,24.9231,-22.616219,-11.622410,-0.466331,"Create a"
alpaca-46911,0,9,21.1327,-11.812277,-11.812277,-0.558958,"average"
alpaca-11645,0,16,35.4082,-11.836792,-11.836792,-0.334295,"and"
alpaca-18078,0,8,66.3848,-11.872169,-11.872169,-0.178839,"various"
alpaca-31748,0,10,49.8105,-12.006813,-12.006813,-0.241050,"advertising"
alpaca-28595,0,9,41.6221,-12.060684,-12.060684,-0.289766,"research-based"
alpaca-11139,0,9,32.3371,-12.084927,-12.084927,-0.373717,"short"
alpaca-30991,0,8,43.3494,-12.165897,-12.165897,-0.280648,"US"
alpaca-08702,0,9,31.5607,-12.191200,-12.191200,-0.386278,"'date'."
alpaca-47535,0,7,37.5211,-12.275970,-12.275970,-0.327176,"turtle"
alpaca-35577,0,8,43.2738,-12.292423,-12.292423,-0.284061,"sentence"
alpaca-31178,0,11,50.2194,-12.328316,-12.328316,-0.245489,"five"
alpaca-33009,0,9,27.2990,-18.017891,-12.424576,-0.455129,"Give an"
alpaca-46755,0,8,48.5357,-12.480686,-12.480686,-0.257144,"poem."
alpaca-26536,0,12,39.5246,-12.584770,-12.584770,-0.318404,"us"
alpaca-35303,0,12,14.9034,-12.654166,-12.654166,-0.849079,"having"
alpaca-19595,0,11,58.0396,-40.043289,-12.745476,-0.219600,"Design an"
alpaca-24475,0,8,82.6729,-158.038750,-12.938759,-0.156505,"Describe how cryptocurrencies"
alpaca-17808,0,11,75.9775,-13.043869,-13.043869,-0.171681,"to"
alpaca-13975,0,13,19.7455,-15.448631,-13.062538,-0.661544,"Describe the"
alpaca-44686,0,10,12.3357,-14.689037,-13.065344,-1.059150,"difference between"
alpaca-00781,0,10,104.5052,-39.231346,-13.072456,-0.125089,"how to achieve"
alpaca-10134,0,8,185.9608,-13.113068,-13.113068,-0.070515,"three"
alpaca-26828,0,6,99.4295,-147.516434,-13.140503,-0.132159,"media literacy."
alpaca-38750,0,10,35.5292,-13.289295,-13.289295,-0.374039,"'tendon'."
alpaca-17360,0,9,52.4354,-13.342506,-13.342506,-0.254456,"safety."
alpaca-42931,0,12,67.5062,-18.958206,-13.431511,-0.198967,"Paraphrase the sentence to"
alpaca-31870,0,6,161.6383,-13.569427,-13.569427,-0.083949,"engineer"
alpaca-34918,0,13,34.8537,-14.937050,-13.675518,-0.392370,"Design an experiment"
alpaca-05242,0,11,35.7351,-13.753048,-13.753048,-0.384861,"big"
alpaca-19973,0,9,155.7489,-13.780655,-13.780655,-0.088480,"Aster"
alpaca-01014,0,14,54.4172,-14.057957,-14.057957,-0.258337,"book."
alpaca-17188,0,9,58.8809,-14.211975,-14.211975,-0.241368,"recent"
alpaca-40500,0,10,58.2377,-37.780975,-14.260498,-0.244867,"of Reality "
alpaca-12932,0,13,44.4477,-19.700859,-14.270203,-0.321056,"five minutes."
alpaca-05612,0,10,74.7156,-14.346237,-14.346237,-0.192011,"pins"
alpaca-26582,0,10,29.0136,-14.576496,-14.576496,-0.502402,"shining'."
alpaca-39432,0,9,173.8127,-19.715561,-14.588425,-0.083932,"Name an"
alpaca-33757,0,8,172.4693,-14.825073,-14.825073,-0.085958,"architecture"
alpaca-34014,0,12,107.9912,-36.948845,-14.840645,-0.137425,"'cell phone safe-zone'"
alpaca-24031,0,9,108.4458,-14.897934,-14.897934,-0.137377,"all"
alpaca-34221,0,8,134.2284,-15.014725,-15.014725,-0.111860,"basic"
alpaca-02731,0,10,58.3126,-25.953766,-15.103584,-0.259011,"6 word"
alpaca-47541,0,12,45.2842,-15.185966,-15.185966,-0.335348,"following"
alpaca-40941,0,10,29.1569,-15.274902,-15.274902,-0.523887,"stranger."
alpaca-32188,0,11,29.3727,-17.511749,-15.277462,-0.520125,"morning routine"
alpaca-12197,0,10,18.2459,-15.284504,-15.284504,-0.837696,"a"
alpaca-41481,0,11,26.9075,-15.302435,-15.302435,-0.568704,"dealing"
alpaca-02183,0,12,39.4976,-15.302872,-15.302872,-0.387438,"digital"
alpaca-05324,0,17,56.3767,-15.332558,-15.332558,-0.271966,"game"
alpaca-05385,0,12,24.2745,-32.303583,-15.362875,-0.632881,"ethics behind animal testing"
alpaca-35211,0,12,52.0722,-15.483681,-15.483681,-0.297350,"English"
alpaca-20050,0,12,33.7570,-15.551449,-15.551449,-0.460689,"having"
alpaca-39495,0,10,32.3796,-15.662029,-15.662029,-0.483700,"a"
alpaca-09184,0,5,79.9540,-15.693840,-15.693840,-0.196286,"sustainability."
alpaca-47086,0,13,16.8257,-17.764284,-16.056776,-0.954299,"place before visiting?"
alpaca-11293,0,9,46.9661,-24.422298,-16.088394,-0.342553,"5 sports involving a ball."
alpaca-39187,0,9,49.4813,-16.126286,-16.126286,-0.325907,"two"
alpaca-11531,0,8,56.8453,-16.345272,-16.345272,-0.287540,"turning"
alpaca-38021,0,10,39.3497,-27.313320,-16.346474,-0.415416,"herding cats'."
alpaca-44742,0,11,74.1170,-26.206085,-16.348526,-0.220577,"John cooked dinner."
alpaca-40494,0,12,35.3547,-16.510910,-16.510910,-0.467007,"this"
alpaca-44833,0,6,476.6113,-16.611298,-16.611298,-0.034853,"List"
alpaca-22577,0,12,33.8498,-16.730194,-16.730194,-0.494247,"work"
alpaca-20201,0,9,88.5965,-16.807480,-16.807480,-0.189708,"previous"
alpaca-46177,0,11,41.4989,-16.962517,-16.962517,-0.408746,"Please"
alpaca-21402,0,10,32.6018,-17.114269,-17.114269,-0.524948,"idiomatic"
alpaca-36285,0,8,117.2081,-17.214470,-17.214470,-0.146871,"US."
alpaca-02652,0,8,45.9666,-17.328484,-17.328484,-0.376980,"short"
alpaca-25962,0,10,64.5134,-37.996857,-17.431480,-0.270199,"the second paragraph"
alpaca-08685,0,9,53.8349,-17.476280,-17.476280,-0.324627,"a"
alpaca-47542,0,10,56.2932,-31.619553,-17.837440,-0.316867,"5 lines."
alpaca-15796,0,7,200.1736,-18.011169,-18.011169,-0.089978,"France."
alpaca-15296,0,13,39.6562,-19.729511,-18.033329,-0.454741,"Vitamin C on"
alpaca-45024,0,9,59.5395,-18.193825,-18.193825,-0.305576,"main"
alpaca-50032,0,8,86.6362,-18.196709,-18.196709,-0.210036,"occur"
alpaca-45873,0,9,39.8205,-23.327908,-18.270958,-0.458832,"a company’s"
alpaca-16804,0,11,50.3314,-33.803383,-18.310074,-0.363790,"Roman Empire."
alpaca-26451,0,12,50.7812,-18.430843,-18.430843,-0.362946,"the"
alpaca-45145,0,11,57.8688,-42.960529,-18.543140,-0.320434,"life easier."
alpaca-48687,0,14,110.6167,-38.637604,-18.570557,-0.167882,"cotton gin"
alpaca-42314,0,12,33.1313,-19.094490,-19.094490,-0.576327,"disaster"
alpaca-42622,0,9,75.9347,-19.104820,-19.104820,-0.251595,"Android"
alpaca-00731,0,8,31.5931,-19.371986,-19.371986,-0.613172,"me"
alpaca-07830,0,10,78.9070,-21.325249,-19.527382,-0.247474,"marketing automation tools."
alpaca-09812,0,10,79.7725,-19.575706,-19.575706,-0.245394,"Name"
alpaca-21328,0,13,37.6336,-21.424114,-19.582081,-0.520335,"Find me"
alpaca-00429,0,8,29.5852,-19.693413,-19.693413,-0.665651,"#SharingIsCaring"
alpaca-34604,0,13,51.1681,-21.544338,-19.738102,-0.385750,"following movies."
alpaca-51174,0,9,138.3166,-19.769333,-19.769333,-0.142928,"bedroom"
alpaca-29405,0,14,74.0346,-28.868958,-19.866974,-0.268347,"Lying is often viewed negatively;"
alpaca-43968,0,8,153.9332,-20.017792,-20.017792,-0.130042,"five"
alpaca-46697,0,14,65.7898,-20.166039,-20.166039,-0.306522,"Diagnose"
alpaca-06482,0,11,78.0513,-30.560768,-20.211380,-0.258950,"company faster."
alpaca-19549,0,14,45.4081,-20.323708,-20.323708,-0.447578,"given"
alpaca-02562,0,14,40.6629,-20.348331,-20.348331,-0.500416,"the"
alpaca-14094,0,7,81.3434,-30.633270,-20.408089,-0.250888,"Provide two"
alpaca-50031,0,6,91.9477,-88.980827,-20.622353,-0.224284,"'peak experience'"
alpaca-49357,0,11,36.4107,-32.653481,-20.848537,-0.572593,"computer science"
alpaca-17192,0,7,26.4214,-37.917845,-20.919870,-0.791777,"type of"
alpaca-16939,0,7,65.8727,-21.005692,-21.005692,-0.318883,"book "
alpaca-19938,0,8,98.6038,-21.022957,-21.022957,-0.213206,"formal"
alpaca-08483,0,8,170.1406,-124.934006,-21.352768,-0.125501,"clothing brand."
alpaca-41606,0,12,49.1194,-21.426685,-21.426685,-0.436216,"Name"
alpaca-48869,0,9,67.1044,-21.551796,-21.551796,-0.321168,"cryptocurrency."
alpaca-45264,0,9,107.1830,-22.021286,-22.021286,-0.205455,"other"
alpaca-01101,0,9,228.7380,-22.045761,-22.045761,-0.096380,"fruits"
alpaca-20446,0,11,63.7730,-22.183144,-22.183144,-0.347845,"two"
alpaca-10648,0,10,16.8883,-22.250967,-22.250967,-1.317536,"sum."
alpaca-21599,0,10,39.3182,-22.378578,-22.378578,-0.569166,"European"
alpaca-21282,0,11,31.1978,-22.479189,-22.479189,-0.720538,"supercomputer"
alpaca-23312,0,10,31.0020,-22.655350,-22.655350,-0.730771,"closed"
alpaca-02120,0,12,61.6549,-38.384884,-22.884556,-0.371172,"a blueprint for"
alpaca-30401,0,9,24.4454,-22.888432,-22.888432,-0.936310,"format?"
alpaca-32896,0,6,99.6729,-22.895981,-22.895981,-0.229711,"summer."
alpaca-00641,0,9,70.3945,-62.809937,-23.061295,-0.327601,"TV show."
alpaca-37868,0,9,39.9660,-55.478275,-23.088570,-0.577706,"problems that technology can solve."
alpaca-12908,0,6,60.3748,-23.288757,-23.288757,-0.385736,"'festival'."
alpaca-43099,0,6,67.8954,-23.814255,-23.814255,-0.350749,"market"
alpaca-11311,0,8,53.8727,-23.881588,-23.881588,-0.443297,"using"
alpaca-38374,0,8,78.0585,-24.068802,-24.068802,-0.308343,"four"
alpaca-38735,0,8,64.5072,-34.876915,-24.113419,-0.373810,"visiting Los Angeles."
alpaca-37297,0,14,54.7741,-31.433552,-24.582188,-0.448793,"Online classes are"
alpaca-39014,0,8,76.8689,-51.794395,-24.653465,-0.320721,"at sunset"
alpaca-27593,0,7,61.7656,-24.712055,-24.712055,-0.400094,"three"
alpaca-43095,0,12,46.3360,-30.832497,-24.916023,-0.537725,"In four sentences or"
alpaca-01852,0,6,87.6453,-135.049088,-24.924728,-0.284382,"classical conditioning."
alpaca-36257,0,7,147.7551,-24.988098,-24.988098,-0.169118,"brand"
alpaca-48238,0,9,41.2994,-32.579678,-25.194363,-0.610042,"Arctic regions."
alpaca-19624,0,8,59.8048,-35.439560,-25.553459,-0.427281,"French Revolution."
alpaca-18769,0,13,60.5390,-26.377419,-25.561821,-0.422237,"someone should travel."
alpaca-03956,0,9,68.9003,-25.578964,-25.578964,-0.371246,"upcomming"
alpaca-09433,0,9,81.0875,-43.348846,-26.000885,-0.320652,"data visualization."
alpaca-41305,0,10,40.8486,-29.338440,-26.254761,-0.642733,"net neutrality."
alpaca-36479,0,9,41.7348,-38.310162,-26.356586,-0.631526,"How can"
alpaca-01326,0,7,68.2778,-94.798698,-26.464241,-0.387597,"ocean floor."
alpaca-43234,0,9,32.2403,-36.671906,-26.527966,-0.822819,"Give an"
alpaca-25030,0,9,37.1915,-26.872345,-26.872345,-0.722540,"the"
alpaca-38103,0,8,53.3641,-26.950352,-26.950352,-0.505028,"engine"
alpaca-45832,0,11,33.1498,-27.066784,-27.066784,-0.816500,"programming"
alpaca-04091,0,9,57.2932,-27.257267,-27.257267,-0.475751,"fitness"
alpaca-16342,0,9,47.5888,-27.429386,-27.429386,-0.576383,"few"
alpaca-41882,0,9,71.0648,-27.530853,-27.530853,-0.387405,"job"
alpaca-31453,0,9,24.4017,-27.574860,-27.574860,-1.130040,"a"
alpaca-47828,0,12,55.0411,-30.158848,-27.690838,-0.503094,"Write a"
alpaca-14911,0,9,77.7471,-27.696785,-27.696785,-0.356242,"political"
alpaca-28641,0,12,51.7159,-27.765820,-27.765820,-0.536892,"an"
alpaca-05136,0,9,217.9076,-75.111038,-27.798218,-0.127569,"Find the"
alpaca-24238,0,10,25.2686,-27.927979,-27.927979,-1.105246,"engines"
alpaca-01870,0,10,29.8982,-28.044628,-28.044628,-0.938004,"watching"
alpaca-07393,0,10,81.3950,-33.473923,-28.531563,-0.350532,"show leadership."
alpaca-40833,0,10,42.9497,-28.804775,-28.804775,-0.670664,"bread"
alpaca-32530,0,10,37.1029,-29.228722,-29.228722,-0.787775,"high-level"
alpaca-50529,0,11,82.3668,-29.272606,-29.272606,-0.355393,"that"
alpaca-05694,0,8,39.6039,-29.363873,-29.363873,-0.741438,"character."
alpaca-32777,0,10,32.9434,-29.512749,-29.512749,-0.895863,"a"
alpaca-50117,0,10,43.0025,-30.029732,-30.029732,-0.698325,"some"
alpaca-20038,0,9,36.0024,-30.086853,-30.086853,-0.835691,"the"
alpaca-35469,0,12,32.4889,-41.440231,-30.151054,-0.928043,"for people"
alpaca-28618,0,8,102.2153,-30.521240,-30.521240,-0.298597,"animals"
alpaca-24193,0,8,51.2884,-30.571377,-30.571377,-0.596068,"birthday."
alpaca-23878,0,4,32.1406,-30.639008,-30.639008,-0.953280,"18."
alpaca-25580,0,8,79.0981,-30.811584,-30.811584,-0.389536,"a"
alpaca-25367,0,7,45.3339,-60.108955,-31.038612,-0.684667,"one gallon?"
alpaca-26273,0,8,136.6189,-31.172928,-31.172928,-0.228174,"Zimbabwe"
alpaca-17282,0,9,43.0573,-31.218147,-31.218147,-0.725037,"fictional"
alpaca-03846,0,10,43.7285,-31.674980,-31.674980,-0.724355,"Find"
alpaca-32984,0,8,44.0501,-46.523098,-31.801136,-0.721932,"one sentence."
alpaca-15426,0,11,39.8573,-32.079365,-32.079365,-0.804855,"represent"
alpaca-34189,0,8,56.2097,-32.154491,-32.154491,-0.572046,"relational"
alpaca-13624,0,7,453.4594,-32.272125,-32.272125,-0.071169,"Name"
alpaca-03090,0,11,73.1470,-32.674522,-32.674522,-0.446697,"this"
alpaca-17681,0,6,167.2333,-94.500854,-33.085831,-0.197842,"basic income?"
alpaca-23458,0,8,136.9881,-33.256943,-33.256943,-0.242773,"out"
alpaca-24870,0,8,100.3889,-33.329002,-33.329002,-0.331999,"world."
alpaca-40493,0,9,55.2263,-48.663612,-33.374733,-0.604327,"Give three"
alpaca-08872,0,8,74.6948,-33.441788,-33.441788,-0.447712,"'jump'?"
alpaca-02758,0,9,63.4506,-50.274391,-33.826965,-0.533123,"a printer"
alpaca-23048,0,9,167.6803,-43.518753,-34.068878,-0.203178,"List the"
alpaca-28196,0,8,111.3518,-34.192162,-34.192162,-0.307064,"Identify"
alpaca-05443,0,8,92.9755,-56.689865,-35.052841,-0.377012,"a teacher"
alpaca-14950,0,6,106.7178,-76.953194,-35.350609,-0.331253,"Find the"
alpaca-30539,0,9,90.1931,-35.889015,-35.889015,-0.397913,"Design"
alpaca-36439,0,5,28.1789,-36.136623,-36.136623,-1.282402,"a"
alpaca-06042,0,7,105.6409,-226.587753,-36.243500,-0.343082,"Identify a"
alpaca-26336,0,9,103.3061,-36.640160,-36.640160,-0.354676,"content"
alpaca-30882,0,10,40.9805,-36.809547,-36.809547,-0.898222,"people"
alpaca-37977,0,12,56.2808,-36.996456,-36.996456,-0.657355,"following"
alpaca-51421,0,11,72.3535,-37.411743,-37.411743,-0.517069,"not"
alpaca-31192,0,9,60.2579,-37.447174,-37.447174,-0.621449,"Describe"
alpaca-14772,0,8,97.2814,-54.859749,-37.615440,-0.386666,"Write 5"
alpaca-00861,0,7,28.9061,-38.191442,-37.722639,-1.305004,"successful entrepreneur."
alpaca-02654,0,7,74.8509,-92.158562,-37.836525,-0.505492,"empathy to me."
alpaca-17687,0,8,115.1998,-235.117073,-38.369606,-0.333070,"Arrange a"
alpaca-00381,0,6,73.6173,-155.470543,-38.952766,-0.529125,"binary search."
alpaca-03217,0,4,128.4909,-39.292374,-39.292374,-0.305799,"bond?"
alpaca-14384,0,10,48.2079,-39.824181,-39.824181,-0.826093,"employee"
alpaca-35520,0,7,272.5280,-39.876678,-39.876678,-0.146321,"work"
alpaca-05152,0,8,36.0065,-40.115620,-40.115620,-1.114121,"healthcare?"
alpaca-04111,0,8,53.9282,-40.368073,-40.368073,-0.748552,"sports."
alpaca-45169,0,6,51.1073,-41.016399,-41.016399,-0.802554,"me"
alpaca-01175,0,9,36.2073,-52.178024,-41.016640,-1.132829,"pig and a cow."
alpaca-20856,0,10,46.3886,-58.627522,-41.455746,-0.893662,"4 sentences."
alpaca-47592,0,8,59.7188,-41.480003,-41.480003,-0.694589,"bananas "
alpaca-40630,0,6,37.2305,-41.603813,-41.603813,-1.117466,"terms"
alpaca-09407,0,7,104.3662,-41.670372,-41.670372,-0.399271,"USA."
alpaca-50064,0,8,96.2076,-41.811058,-41.811058,-0.434592,"unique"
alpaca-03689,0,7,34.8433,-42.679028,-42.679028,-1.224884,"there"
alpaca-22918,0,8,280.1907,-96.600708,-42.729706,-0.152502,"tape measures"
alpaca-42531,0,8,33.2137,-42.862759,-42.862759,-1.290514,"an"
alpaca-39704,0,8,164.3336,-247.557693,-43.329163,-0.263666,"Identify a"
alpaca-46698,0,8,56.1068,-50.906994,-44.135136,-0.786627,"and contrast"
alpaca-39847,0,9,55.6932,-44.688984,-44.688984,-0.802413,"encouraging"
alpaca-38659,0,12,109.3601,-44.961288,-44.961288,-0.411131,"someone"
alpaca-15588,0,8,59.1652,-45.864300,-45.864300,-0.775191,"'M'."
alpaca-13234,0,10,92.3398,-63.888969,-46.100395,-0.499247,"Analyze the following"
alpaca-35383,0,7,146.6558,-46.225464,-46.225464,-0.315197,"scientific"
alpaca-13645,0,9,48.4821,-46.525845,-46.525845,-0.959650,"scientific"
alpaca-39026,0,5,83.9794,-46.736305,-46.736305,-0.556521,"'YOLO'."
alpaca-07677,0,5,65.2685,-47.144928,-47.144928,-0.722322,"seconds."
